"ANO","estado_prova","tipo_escola","dep_adm","motivo_status","numero_pessoas","porcentagem"
2020,"MT","Privada","Privada","Válida",1610,0.02784
2020,"MT","Pública","Estadual","Anulada",8,0.00014
2020,"MT","Pública","Estadual","Cópia Texto Motivador",31,0.00054
2020,"MT","Pública","Estadual","Em Branco",133,0.0023
2020,"MT","Pública","Estadual","Fuga ao Tema",61,0.00105
2020,"MT","Pública","Estadual","Não Atendimento ao Tipo",6,1e-04
2020,"MT","Pública","Estadual","Não Compareceu/Outros",4724,0.08169
2020,"MT","Pública","Estadual","Parte Desconectada",6,1e-04
2020,"MT","Pública","Estadual","Texto Insuficiente",22,0.00038
2020,"MT","Pública","Estadual","Válida",5025,0.08689
2020,"MT","Pública","Federal","Anulada",1,2e-05
2020,"MT","Pública","Federal","Cópia Texto Motivador",2,3e-05
2020,"MT","Pública","Federal","Em Branco",16,0.00028
2020,"MT","Pública","Federal","Fuga ao Tema",1,2e-05
2020,"MT","Pública","Federal","Não Compareceu/Outros",314,0.00543
2020,"MT","Pública","Federal","Texto Insuficiente",2,3e-05
2020,"MT","Pública","Federal","Válida",1454,0.02514
2020,"MT","Pública","Municipal","Em Branco",4,7e-05
2020,"MT","Pública","Municipal","Não Compareceu/Outros",39,0.00067
2020,"MT","Pública","Municipal","Válida",23,4e-04
2020,"MT","Pública","Não Informado","Anulada",6,1e-04
2020,"MT","Pública","Não Informado","Cópia Texto Motivador",35,0.00061
2020,"MT","Pública","Não Informado","Em Branco",105,0.00182
2020,"MT","Pública","Não Informado","Fuga ao Tema",58,0.001
2020,"MT","Pública","Não Informado","Não Compareceu/Outros",3565,0.06165
2020,"MT","Pública","Não Informado","Parte Desconectada",6,1e-04
2020,"MT","Pública","Não Informado","Texto Insuficiente",17,0.00029
2020,"MT","Pública","Não Informado","Válida",4289,0.07416
2020,"MT","Pública","Privada","Cópia Texto Motivador",2,3e-05
2020,"MT","Pública","Privada","Em Branco",6,1e-04
2020,"MT","Pública","Privada","Fuga ao Tema",1,2e-05
2020,"MT","Pública","Privada","Não Compareceu/Outros",198,0.00342
2020,"MT","Pública","Privada","Parte Desconectada",1,2e-05
2020,"MT","Pública","Privada","Texto Insuficiente",1,2e-05
2020,"MT","Pública","Privada","Válida",754,0.01304
2020,"PA","Não Informado","Não Informado","Anulada",258,0.00446
2020,"PA","Não Informado","Não Informado","Cópia Texto Motivador",757,0.01309
2020,"PA","Não Informado","Não Informado","Em Branco",1332,0.02303
2020,"PA","Não Informado","Não Informado","Fuga ao Tema",1383,0.02391
2020,"PA","Não Informado","Não Informado","Não Atendimento ao Tipo",306,0.00529
2020,"PA","Não Informado","Não Informado","Não Compareceu/Outros",147147,2.54443
2020,"PA","Não Informado","Não Informado","Parte Desconectada",340,0.00588
2020,"PA","Não Informado","Não Informado","Texto Insuficiente",239,0.00413
2020,"PA","Não Informado","Não Informado","Válida",122259,2.11407
2020,"PA","Privada","Estadual","Válida",1,2e-05
2020,"PA","Privada","Não Informado","Cópia Texto Motivador",7,0.00012
2020,"PA","Privada","Não Informado","Em Branco",2,3e-05
2020,"PA","Privada","Não Informado","Fuga ao Tema",1,2e-05
2020,"PA","Privada","Não Informado","Não Compareceu/Outros",177,0.00306
2020,"PA","Privada","Não Informado","Texto Insuficiente",1,2e-05
2020,"PA","Privada","Não Informado","Válida",1092,0.01888
2020,"PA","Privada","Privada","Cópia Texto Motivador",11,0.00019
2020,"PA","Privada","Privada","Em Branco",17,0.00029
2020,"PA","Privada","Privada","Fuga ao Tema",3,5e-05
2020,"PA","Privada","Privada","Não Compareceu/Outros",579,0.01001
2020,"PA","Privada","Privada","Parte Desconectada",2,3e-05
2020,"PA","Privada","Privada","Texto Insuficiente",6,1e-04
2020,"PA","Privada","Privada","Válida",4564,0.07892
2020,"PA","Pública","Estadual","Anulada",22,0.00038
2020,"PA","Pública","Estadual","Cópia Texto Motivador",152,0.00263
2020,"PA","Pública","Estadual","Em Branco",332,0.00574
2020,"PA","Pública","Estadual","Fuga ao Tema",172,0.00297
2020,"PA","Pública","Estadual","Não Atendimento ao Tipo",20,0.00035
2020,"PA","Pública","Estadual","Não Compareceu/Outros",8826,0.15262
2020,"PA","Pública","Estadual","Parte Desconectada",29,5e-04
2020,"PA","Pública","Estadual","Texto Insuficiente",65,0.00112
2020,"PA","Pública","Estadual","Válida",13503,0.23349
2020,"PA","Pública","Federal","Cópia Texto Motivador",1,2e-05
2020,"PA","Pública","Federal","Em Branco",12,0.00021
2020,"PA","Pública","Federal","Fuga ao Tema",1,2e-05
2020,"PA","Pública","Federal","Não Compareceu/Outros",245,0.00424
2020,"PA","Pública","Federal","Parte Desconectada",2,3e-05
2020,"PA","Pública","Federal","Texto Insuficiente",2,3e-05
2020,"PA","Pública","Federal","Válida",1234,0.02134
2020,"PA","Pública","Municipal","Anulada",1,2e-05
2020,"PA","Pública","Municipal","Cópia Texto Motivador",16,0.00028
2020,"PA","Pública","Municipal","Em Branco",12,0.00021
2020,"PA","Pública","Municipal","Fuga ao Tema",16,0.00028
2020,"PA","Pública","Municipal","Não Compareceu/Outros",755,0.01306
2020,"PA","Pública","Municipal","Parte Desconectada",2,3e-05
2020,"PA","Pública","Municipal","Texto Insuficiente",2,3e-05
2020,"PA","Pública","Municipal","Válida",651,0.01126
2020,"PA","Pública","Não Informado","Anulada",24,0.00042
2020,"PA","Pública","Não Informado","Cópia Texto Motivador",145,0.00251
2020,"PA","Pública","Não Informado","Em Branco",285,0.00493
2020,"PA","Pública","Não Informado","Fuga ao Tema",197,0.00341
2020,"PA","Pública","Não Informado","Não Atendimento ao Tipo",19,0.00033
2020,"PA","Pública","Não Informado","Não Compareceu/Outros",8582,0.1484
2020,"PA","Pública","Não Informado","Parte Desconectada",37,0.00064
2020,"PA","Pública","Não Informado","Texto Insuficiente",59,0.00102
2020,"PA","Pública","Não Informado","Válida",13352,0.23088
2020,"PA","Pública","Privada","Cópia Texto Motivador",5,9e-05
2020,"PA","Pública","Privada","Em Branco",13,0.00022
2020,"PA","Pública","Privada","Fuga ao Tema",3,5e-05
2020,"PA","Pública","Privada","Não Compareceu/Outros",279,0.00482
2020,"PA","Pública","Privada","Parte Desconectada",2,3e-05
2020,"PA","Pública","Privada","Texto Insuficiente",3,5e-05
2020,"PA","Pública","Privada","Válida",1321,0.02284
2020,"PB","Não Informado","Não Informado","Anulada",111,0.00192
2020,"PB","Não Informado","Não Informado","Cópia Texto Motivador",288,0.00498
2020,"PB","Não Informado","Não Informado","Em Branco",601,0.01039
2020,"PB","Não Informado","Não Informado","Fuga ao Tema",507,0.00877
2020,"PB","Não Informado","Não Informado","Não Atendimento ao Tipo",152,0.00263
2020,"PB","Não Informado","Não Informado","Não Compareceu/Outros",65042,1.12469
2020,"PB","Não Informado","Não Informado","Parte Desconectada",152,0.00263
2020,"PB","Não Informado","Não Informado","Texto Insuficiente",97,0.00168
2020,"PB","Não Informado","Não Informado","Válida",65796,1.13773
2020,"PB","Privada","Estadual","Válida",3,5e-05
2020,"PB","Privada","Não Informado","Anulada",1,2e-05
2020,"PB","Privada","Não Informado","Cópia Texto Motivador",3,5e-05
2020,"PB","Privada","Não Informado","Em Branco",4,7e-05
2020,"PB","Privada","Não Informado","Não Compareceu/Outros",94,0.00163
2020,"PB","Privada","Não Informado","Texto Insuficiente",1,2e-05
2020,"PB","Privada","Não Informado","Válida",864,0.01494
2020,"PB","Privada","Privada","Anulada",2,3e-05
2020,"PB","Privada","Privada","Cópia Texto Motivador",5,9e-05
2020,"PB","Privada","Privada","Em Branco",8,0.00014
2020,"PB","Privada","Privada","Fuga ao Tema",2,3e-05
2020,"PB","Privada","Privada","Não Atendimento ao Tipo",1,2e-05
2020,"PB","Privada","Privada","Não Compareceu/Outros",235,0.00406
2020,"PB","Privada","Privada","Texto Insuficiente",2,3e-05
2020,"PB","Privada","Privada","Válida",3942,0.06816
2020,"PB","Pública","Estadual","Anulada",6,1e-04
2020,"PB","Pública","Estadual","Cópia Texto Motivador",60,0.00104
2020,"PB","Pública","Estadual","Em Branco",142,0.00246
2020,"PB","Pública","Estadual","Fuga ao Tema",63,0.00109
2020,"PB","Pública","Estadual","Não Atendimento ao Tipo",8,0.00014
2020,"PB","Pública","Estadual","Não Compareceu/Outros",5122,0.08857
2020,"PB","Pública","Estadual","Parte Desconectada",13,0.00022
2020,"PB","Pública","Estadual","Texto Insuficiente",27,0.00047
2020,"PB","Pública","Estadual","Válida",7738,0.1338
2020,"PB","Pública","Federal","Anulada",1,2e-05
2020,"PB","Pública","Federal","Cópia Texto Motivador",1,2e-05
2020,"PB","Pública","Federal","Em Branco",12,0.00021
2020,"PB","Pública","Federal","Fuga ao Tema",1,2e-05
2020,"PB","Pública","Federal","Não Compareceu/Outros",184,0.00318
2020,"PB","Pública","Federal","Parte Desconectada",1,2e-05
2020,"PB","Pública","Federal","Válida",1397,0.02416
2020,"PB","Pública","Municipal","Fuga ao Tema",1,2e-05
2020,"PB","Pública","Municipal","Não Compareceu/Outros",23,4e-04
2020,"PB","Pública","Municipal","Válida",24,0.00042
2020,"PB","Pública","Não Informado","Anulada",10,0.00017
2020,"PB","Pública","Não Informado","Cópia Texto Motivador",69,0.00119
2020,"PB","Pública","Não Informado","Em Branco",139,0.0024
2020,"PB","Pública","Não Informado","Fuga ao Tema",60,0.00104
2020,"PB","Pública","Não Informado","Não Atendimento ao Tipo",6,1e-04
2020,"PB","Pública","Não Informado","Não Compareceu/Outros",4174,0.07218
2020,"PB","Pública","Não Informado","Parte Desconectada",7,0.00012
2020,"PB","Pública","Não Informado","Texto Insuficiente",12,0.00021
2020,"PB","Pública","Não Informado","Válida",7135,0.12338
2020,"PB","Pública","Privada","Cópia Texto Motivador",2,3e-05
2020,"PB","Pública","Privada","Em Branco",4,7e-05
2020,"PB","Pública","Privada","Fuga ao Tema",1,2e-05
2020,"PB","Pública","Privada","Não Compareceu/Outros",51,0.00088
2020,"PB","Pública","Privada","Parte Desconectada",1,2e-05
2020,"PB","Pública","Privada","Texto Insuficiente",3,5e-05
2020,"PB","Pública","Privada","Válida",554,0.00958
2020,"PE","Não Informado","Não Informado","Anulada",186,0.00322
2020,"PE","Não Informado","Não Informado","Cópia Texto Motivador",600,0.01038
2020,"PE","Não Informado","Não Informado","Em Branco",1559,0.02696
